date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:09	2228/2228	---M--	200	added ('OK')	image/png	etag:%228b4-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/logo.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/logo.png	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:09	3871/3871	---M--	200	added ('OK')	image/png	etag:%22f1f-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/logo_retina.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/logo_retina.png	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:10	49455/49455	---M--	200	added ('OK')	image/jpeg	etag:%22c12f-548057f941200%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/02-2.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/02-2.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:10	30081/30081	---M--	200	added ('OK')	image/jpeg	etag:%227581-548059ba6f5c0%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/02-1-1.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/02-1-1.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:12	43887/43887	---M--	200	added ('OK')	image/jpeg	etag:%22ab6f-54805b79b5500%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/04-1.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/04-1.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:12	50120/50120	---M--	200	added ('OK')	image/jpeg	etag:%22c3c8-547a383bd0ec0%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/10.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/10.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:12	29827/29827	---M--	200	added ('OK')	image/jpeg	etag:%227483-54806039a49c0%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/05-1-1.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/05-1-1.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:13	80517/80517	---M--	200	added ('OK')	image/jpeg	etag:%2213a85-547a39e61bc80%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/12.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/12.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:13	56499/56499	---M--	200	added ('OK')	image/jpeg	etag:%22dcb3-547a365b2a0c0%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/08.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/08.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:14	103399/103399	---M--	200	added ('OK')	image/jpeg	etag:%22193e7-547a38e1c1640%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/11.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/11.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:14	78810/78810	---M--	200	added ('OK')	image/jpeg	etag:%22133da-54805b322ec40%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/03-1.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/03-1.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:14	39530/39530	---M--	200	added ('OK')	image/jpeg	etag:%229a6a-54805fb0505c0%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/06-1-1.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/06-1-1.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:14	31741/31741	---M--	200	added ('OK')	image/jpeg	etag:%227bfd-547a34fe1e940%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/07-1.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/07-1.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:15	54292/54292	---M--	200	added ('OK')	image/jpeg	etag:%22d414-547a371709c00%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/09.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/09.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:15	1131/1131	---M--	200	added ('OK')	image/jpeg	etag:%2246b-548a3183be1c0%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/divid-2.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/divid-2.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:16	47844/47844	---M--	200	added ('OK')	image/jpeg	etag:%22bae4-547f04121a380%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/view-image.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/view-image.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:16	44388/44388	---M--	200	added ('OK')	image/jpeg	etag:%22ad64-547efcd705440%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/wishlist-02-1.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/wishlist-02-1.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:16	38131/38131	---M--	200	added ('OK')	image/jpeg	etag:%2294f3-5465e9f3d0600%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2016/12/2-25.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2016/12/2-25.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:16	15235/15235	---M--	200	added ('OK')	image/gif	etag:%223b83-5ff043c4bf6bf%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/woocommerce/yith-woocommerce-wishlist/cmsmasters-framework/img/loader.gif	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/woocommerce/yith-woocommerce-wishlist/cmsmasters-framework/img/loader.gif	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:17	80920/80920	---M--	200	added ('OK')	image/png	etag:%2213c18-547f1e463f600%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/zoom-1.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/zoom-1.png	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:17	169348/169348	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:12%20GMT	https://accessories-shop.cmsmasters.net/landing/?add_to_wishlist=14560	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index3e00.html	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:18	169400/169400	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:13%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=14560	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index96b1.html	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:18	20275/20275	---M--	200	added ('OK')	image/jpeg	etag:%224f33-543a0b11f4c40%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2015/05/3-3.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2015/05/3-3.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:18	7619/7619	---M--	200	added ('OK')	image/jpeg	etag:%221dc3-546d3990775c0%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2015/05/2-3-450x450.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2015/05/2-3-450x450.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:19	37805/37805	---M--	200	added ('OK')	image/jpeg	etag:%2293ad-543b3cb62a580%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2015/05/2-5.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2015/05/2-5.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:19	27552/27552	---M--	200	added ('OK')	image/jpeg	etag:%226ba0-546d39700a940%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2015/05/2-6-450x450.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2015/05/2-6-450x450.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:19	35998/35998	---M--	200	added ('OK')	image/jpeg	etag:%228c9e-543b3f1790340%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2015/05/3-6.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2015/05/3-6.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:19	169348/169348	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:15%20GMT	https://accessories-shop.cmsmasters.net/landing/?add_to_wishlist=1665	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/indexee8f.html	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:20	169397/169397	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:15%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1665	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/indexc6bb.html	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:20	90575/90575	---M--	200	added ('OK')	image/jpeg	etag:%22161cf-545d2e1f60a00%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/01/22-2.jpg	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/01/22-2.jpg	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:20	5082/5082	---M--	200	added ('OK')	image/png	etag:%2213da-5480690174100%22	https://accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/logo-footer-retina-1.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/uploads/2017/02/logo-footer-retina-1.png	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:20	169348/169348	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:16%20GMT	https://accessories-shop.cmsmasters.net/landing/?add_to_wishlist=1655	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index7299.html	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:21	59686/59686	---M-Z	200	added ('OK')	text/css	etag:%22e926-5ff044547cff8-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.14	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/rs6627e.css	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:21	14927/14927	---M-Z	200	added ('OK')	text/javascript	etag:%223a4f-5ff0459cf1549-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min.js?ver=1.2.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min7359.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:22	169397/169397	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2004:52:16%20GMT	https://accessories-shop.cmsmasters.net/landing/?add-to-cart=1655	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/landing/index8205.html	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:22	21310/21310	---M-Z	200	added ('OK')	text/javascript	etag:%22533e-5ff0458fcc1f0-gzip%22	http://accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js?ver=3.1.6	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min005e.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:22	25294/25294	---M-Z	200	added ('OK')	text/javascript	etag:%2262ce-5ff0459cf1549-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.yith-wcwl.min.js?ver=3.22.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.yith-wcwl.min0599.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:23	4490/4490	---M-Z	200	added ('OK')	text/javascript	etag:%22118a-5c3b21ec15ccd-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/cmsmasters-mega-menu/js/jquery.megaMenu.js?ver=1.2.9	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/cmsmasters-mega-menu/js/jquery.megaMenu077c.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:23	10241/10241	---M-Z	200	added ('OK')	text/javascript	etag:%222801-5ff04585a2940-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.7	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/contact-form-7/includes/swv/js/indexf2b4.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:23	12943/12943	---M-Z	200	added ('OK')	text/javascript	etag:%22328f-5ff04585a19a0-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.7.7	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/contact-form-7/includes/js/indexf2b4.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:23	9505/9505	---M-Z	200	added ('OK')	text/javascript	etag:%222521-5ff0458fca2b0-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.8.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min1307.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:24	3029/3029	---M-Z	200	added ('OK')	text/javascript	etag:%22bd5-5ff0458fc9310-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=7.8.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min6f89.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:24	1834/1834	---M-Z	200	added ('OK')	text/javascript	etag:%2272a-5ff0458fcb250-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.8.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.mincfa4.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:24	2139/2139	---M-Z	200	added ('OK')	text/javascript	etag:%2285b-5ff0458fca2b0-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.8.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min6f89.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:25	11021/11021	---M-Z	200	added ('OK')	text/javascript	etag:%222b0d-576cd2c3b2480-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-ajax-search-premium/assets/js/yith-autocomplete.min.js?ver=1.2.7	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-ajax-search-premium/assets/js/yith-autocomplete.min4281.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:25	2005/2005	---M-Z	200	added ('OK')	text/javascript	etag:%227d5-5ff0459ab02fb-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-quick-view/assets/js/frontend.min.js?ver=1.28.1	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-quick-view/assets/js/frontend.min8915.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:26	84603/84603	---M-Z	200	added ('OK')	text/javascript	etag:%2214a7b-5ff043c4c259f-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jqueryLibraries.min.js?ver=1.0.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jqueryLibraries.min8a54.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:26	14631/14631	---M-Z	200	added ('OK')	text/javascript	etag:%223927-5ff043c4c259f-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/scrollspy.js?ver=1.0.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/scrollspy8a54.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:27	44532/44532	---M-Z	200	added ('OK')	text/javascript	etag:%22adf4-5ff043c4c259f-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jquery.script.js?ver=1.0.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jquery.script8a54.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:27	7671/7671	---M-Z	200	added ('OK')	text/javascript	etag:%221df7-5ff043c4c259f-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jquery.tweet.min.js?ver=1.3.1	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jquery.tweet.mine7f0.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:27	2938/2938	---M-Z	200	added ('OK')	text/javascript	etag:%22b7a-5ff0458fca2b0-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.8.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min6f89.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:28	6033/6033	---M-Z	200	added ('OK')	text/javascript	etag:%221791-5ff043c4c259f-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jquery.cmsmasters-woo-script.js?ver=1.0.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jquery.cmsmasters-woo-script8a54.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:28	35548/35548	---M-Z	200	added ('OK')	text/javascript	etag:%228adc-5ff043c4c259f-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jquery.isotope.min.js?ver=1.5.19	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jquery.isotope.min5d6b.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:28	8290/8290	---M-Z	200	added ('OK')	text/javascript	etag:%222062-5ff043c4c259f-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jquery.cmsmasters-woo-isotope.mode.js?ver=1.0.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/js/jquery.cmsmasters-woo-isotope.mode8a54.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:29	2981/2981	---M-Z	200	added ('OK')	text/javascript	etag:%22ba5-5ff0450234587-gzip%22	https://accessories-shop.cmsmasters.net/wp-includes/js/comment-reply.min.js?ver=6.2.2	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-includes/js/comment-reply.min3781.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:29	18833/18833	---M-Z	200	added ('OK')	text/javascript	etag:%224991-5ff045026b085-gzip%22	https://accessories-shop.cmsmasters.net/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-includes/js/underscore.mind584.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:29	1426/1426	---M-Z	200	added ('OK')	text/javascript	etag:%22592-5ff045026b085-gzip%22	https://accessories-shop.cmsmasters.net/wp-includes/js/wp-util.min.js?ver=6.2.2	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-includes/js/wp-util.min3781.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:29	13892/13892	---M-Z	200	added ('OK')	text/javascript	etag:%223644-5ff0458fca2b0-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=7.8.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min6f89.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:30	6241/6241	---M-Z	200	added ('OK')	text/javascript	etag:%221861-5ff0458fca2b0-gzip%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=7.8.0	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min6f89.js	(from https://accessories-shop.cmsmasters.net/landing/)
11:52:30	4008/4008	---M--	200	added ('OK')	image/png	etag:%22fa8-5ff044c6e5d78%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-muted-white.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-muted-white.png	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/LayerSlider/assets/static/layerslider/css/layerslider.css?ver=7.7.8)
11:52:30	8784/8784	---M--	200	added ('OK')	image/png	etag:%222250-5ff044c6e5d78%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-unmuted-white.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-unmuted-white.png	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/LayerSlider/assets/static/layerslider/css/layerslider.css?ver=7.7.8)
11:52:31	64/64	---M--	200	added ('OK')	image/gif	etag:%2240-5ff0459cf05a9%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.gif	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.gif	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/jquery.selectBox.css?ver=1.2.0)
11:52:31	1106/1106	---M--	200	added ('OK')	image/png	etag:%22452-5ff0459cf05a9%22	https://accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.png	(from https://accessories-shop.cmsmasters.net/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css?ver=3.22.0)
11:52:31	3419/3419	---M--	200	added ('OK')	image/png	etag:%22d5b-5ff043c4d5e1e%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/select.png	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/img/select.png	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/style.css?ver=1.0.0)
11:52:32	214680/214680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2234698-5ff043c4d8cfe%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello.eot?61757689	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontellob975.eot	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fontello.css?ver=1.0.0)
11:52:33	130584/130584	---M--	200	added ('OK')	font/woff	etag:%221fe18-5ff043c4d8cfe%22	https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontello.woff?61757689	C:/Users/ega48/OneDrive/Dokumen/HTTRACK/Template/accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fonts/fontellob975.woff	(from https://accessories-shop.cmsmasters.net/wp-content/themes/accessories-shop/css/fontello.css?ver=1.0.0)
